date,exchange_rate
2019-05-11,8510.17
2019-05-12,8785.38
2019-05-13,8940.48
2019-05-14,8809.95
2019-05-15,8998.23
2019-05-16,9170.31
2019-05-17,9036.01
2019-05-18,9184.61
2019-05-19,9280.71
2019-05-20,9605.18
2019-05-21,9714.37
2019-05-22,9582.43
2019-05-23,9885.58
2019-05-24,9824.05
2019-05-25,10227.87
2019-05-26,10117.76
2019-05-27,10250.10
2019-05-28,10490.97
2019-05-29,10571.53
2019-05-30,10420.99
2019-05-31,10656.96
2019-06-01,10984.30
2019-06-02,10935.65
2019-06-03,10818.30
2019-06-04,10887.24
2019-06-05,10738.70
2019-06-06,10818.14
2019-06-07,10935.98
2019-06-08,10573.19
2019-06-09,10719.50
2019-06-10,10723.01
2019-06-11,10506.79
2019-06-12,10876.14
2019-06-13,10824.74
2019-06-14,10662.72
2019-06-15,10663.55
2019-06-16,10829.42
2019-06-17,10502.62
2019-06-18,10663.40
2019-06-19,10717.91
2019-06-20,10452.29
2019-06-21,10552.26
2019-06-22,10632.59
2019-06-23,10741.96
2019-06-24,10571.74
2019-06-25,10511.28
2019-06-26,10752.35
2019-06-27,10715.35
2019-06-28,10640.51
2019-06-29,10424.73
2019-06-30,10704.89
2019-07-01,10697.61
2019-07-02,10470.54
2019-07-03,10326.95
2019-07-04,10434.42
2019-07-05,10544.99
2019-07-06,10555.47
2019-07-07,10357.95
2019-07-08,10516.34
2019-07-09,10572.96
2019-07-10,10501.15
2019-07-11,10584.46
2019-07-12,10448.67
2019-07-13,10259.63
2019-07-14,10425.72
2019-07-15,10277.69
2019-07-16,10290.76
2019-07-17,10416.49
2019-07-18,10534.48
2019-07-19,10387.80
2019-07-20,10505.26
2019-07-21,10308.06
2019-07-22,10376.81
2019-07-23,10214.01
2019-07-24,10119.31
2019-07-25,10207.05
2019-07-26,10250.01
2019-07-27,10277.34
2019-07-28,10307.17
2019-07-29,10195.27
2019-07-30,10320.68
2019-07-31,10349.10
2019-08-01,10112.66
2019-08-02,10286.10
2019-08-03,10214.76
2019-08-04,10044.61
2019-08-05,9791.12
2019-08-06,9784.99
2019-08-07,9938.19
2019-08-08,9698.30
2019-08-09,9858.98
2019-08-10,9574.81
2019-08-11,9569.23
2019-08-12,9501.02
2019-08-13,9671.47
2019-08-14,9559.42
2019-08-15,9354.97
2019-08-16,9472.54
2019-08-17,9148.18
2019-08-18,9384.15
2019-08-19,9066.41
2019-08-20,9292.88
2019-08-21,9190.43
2019-08-22,9180.44
2019-08-23,9080.75
2019-08-24,8960.62
2019-08-25,8790.62
2019-08-26,8929.44
2019-08-27,8879.07
2019-08-28,8645.29
2019-08-29,8721.53
2019-08-30,8756.55
2019-08-31,8516.36
2019-09-01,8655.28
2019-09-02,8654.99
2019-09-03,8423.07
2019-09-04,8497.68
2019-09-05,8308.26
2019-09-06,8382.45
2019-09-07,8500.80
2019-09-08,8548.32
2019-09-09,8571.72
2019-09-10,8551.40
2019-09-11,8572.14
2019-09-12,8495.64
2019-09-13,8469.72
2019-09-14,8499.19
2019-09-15,8422.34
2019-09-16,8434.74
2019-09-17,8486.05
2019-09-18,8542.42
2019-09-19,8311.01
2019-09-20,8265.29
2019-09-21,8427.80
2019-09-22,8255.32
2019-09-23,8244.34
2019-09-24,8351.29
2019-09-25,8299.03
2019-09-26,8309.50
2019-09-27,8345.52
2019-09-28,8196.89
2019-09-29,8341.26
2019-09-30,8225.27
2019-10-01,8243.75
2019-10-02,8343.59
2019-10-03,8134.50
2019-10-04,8108.68
2019-10-05,8138.62
2019-10-06,8024.17
2019-10-07,8286.03
2019-10-08,8156.90
2019-10-09,8145.96
2019-10-10,8064.69
2019-10-11,8065.31
2019-10-12,7970.62
2019-10-13,8081.10
2019-10-14,7906.49
2019-10-15,7849.78
2019-10-16,7812.84
2019-10-17,7750.86
2019-10-18,7862.91
2019-10-19,7809.14
2019-10-20,7821.25
2019-10-21,7656.82
2019-10-22,7671.55
2019-10-23,7643.60
2019-10-24,7654.63
2019-10-25,7637.88
2019-10-26,7568.63
2019-10-27,7706.13
2019-10-28,7612.50
2019-10-29,7727.95
2019-10-30,7649.39
2019-10-31,7670.64
2019-11-01,7352.64
2019-11-02,7540.61
2019-11-03,7463.74
2019-11-04,7590.86
2019-11-05,7493.93
2019-11-06,7486.10
2019-11-07,7576.57
2019-11-08,7484.25
2019-11-09,7366.85
2019-11-10,7533.28
2019-11-11,7531.72
2019-11-12,7356.26
2019-11-13,7391.88
2019-11-14,7305.98
2019-11-15,7481.10
2019-11-16,7444.70
2019-11-17,7303.29
2019-11-18,7418.79
2019-11-19,7304.06
2019-11-20,7176.62
2019-11-21,7416.30
2019-11-22,7200.34
2019-11-23,7284.05
2019-11-24,7400.34
2019-11-25,7163.41
2019-11-26,7382.32
2019-11-27,7251.00
2019-11-28,7087.52
2019-11-29,7094.51
2019-11-30,7259.12
2019-12-01,7278.79
2019-12-02,7341.11
2019-12-03,7248.92
2019-12-04,7190.70
2019-12-05,7353.02
2019-12-06,7437.25
2019-12-07,7554.11
2019-12-08,7530.38
2019-12-09,7527.74
2019-12-10,7651.62
2019-12-11,7629.45
2019-12-12,7485.20
2019-12-13,7613.37
2019-12-14,7609.72
2019-12-15,7569.78
2019-12-16,7594.40
2019-12-17,7859.16
2019-12-18,7821.36
2019-12-19,7862.21
2019-12-20,7788.41
2019-12-21,7833.32
2019-12-22,7909.58
2019-12-23,8022.21
2019-12-24,7994.65
2019-12-25,7896.02
2019-12-26,8143.16
2019-12-27,8133.90
2019-12-28,8204.21
2019-12-29,8232.34
2019-12-30,8313.28
2019-12-31,8292.82
2020-01-01,8366.69
2020-01-02,8196.15
2020-01-03,8520.86
2020-01-04,8283.54
2020-01-05,8551.86
2020-01-06,8426.06
2020-01-07,8391.14
2020-01-08,8661.91
2020-01-09,8588.21
2020-01-10,8612.10
2020-01-11,8742.95
2020-01-12,8716.73
2020-01-13,8776.25
2020-01-14,8675.19
2020-01-15,8803.38
2020-01-16,8986.32
2020-01-17,8935.67
2020-01-18,9122.94
2020-01-19,8868.69
2020-01-20,9099.56
2020-01-21,9224.52
2020-01-22,9220.44
2020-01-23,9235.56
2020-01-24,9143.68
2020-01-25,9394.96
2020-01-26,9287.58
2020-01-27,9326.95
2020-01-28,9204.32
2020-01-29,9198.08
2020-01-30,9459.01
2020-01-31,9475.35
2020-02-01,9669.85
2020-02-02,9319.72
2020-02-03,9378.44
2020-02-04,9327.48
2020-02-05,9015.75
2020-02-06,8934.19
2020-02-07,8910.33
2020-02-08,8756.12
2020-02-09,8527.59
2020-02-10,8442.58
2020-02-11,8543.93
2020-02-12,8222.36
2020-02-13,8112.51
2020-02-14,8207.56
2020-02-15,8116.22
2020-02-16,8007.54
2020-02-17,7924.38
2020-02-18,7834.67
2020-02-19,7564.12
2020-02-20,7483.80
2020-02-21,7300.42
2020-02-22,7129.62
2020-02-23,7033.39
2020-02-24,7104.92
2020-02-25,6930.93
2020-02-26,6781.39
2020-02-27,6620.74
2020-02-28,6654.92
2020-02-29,6402.80
2020-03-01,6430.60
2020-03-02,6525.37
2020-03-03,6398.19
2020-03-04,6454.97
2020-03-05,6520.53
2020-03-06,6462.28
2020-03-07,6557.49
2020-03-08,6575.26
2020-03-09,6544.98
2020-03-10,6554.71
2020-03-11,6606.81
2020-03-12,6516.70
2020-03-13,6603.24
2020-03-14,6618.99
2020-03-15,6780.55
2020-03-16,6721.49
2020-03-17,6853.27
2020-03-18,6684.64
2020-03-19,6869.88
2020-03-20,6932.26
2020-03-21,6841.43
2020-03-22,6835.35
2020-03-23,6843.11
2020-03-24,6933.66
2020-03-25,6851.90
2020-03-26,6994.22
2020-03-27,7082.62
2020-03-28,7110.26
2020-03-29,6930.99
2020-03-30,7065.74
2020-03-31,7010.39
2020-04-01,7209.72
2020-04-02,7035.42
2020-04-03,7090.82
2020-04-04,7130.02
2020-04-05,7328.77
2020-04-06,7244.88
2020-04-07,7464.37
2020-04-08,7468.22
2020-04-09,7580.54
2020-04-10,7733.68
2020-04-11,7682.49
2020-04-12,7736.76
2020-04-13,7935.20
2020-04-14,7827.92
2020-04-15,7980.22
2020-04-16,7907.33
2020-04-17,7918.05
2020-04-18,8151.11
2020-04-19,8195.75
2020-04-20,8108.31
2020-04-21,8221.71
2020-04-22,8293.45
2020-04-23,8312.21
2020-04-24,8404.06
2020-04-25,8515.05
2020-04-26,8635.21
2020-04-27,8678.46
2020-04-28,8669.37
2020-04-29,8570.56
2020-04-30,8748.28
2020-05-01,8781.07
2020-05-02,8706.17
2020-05-03,8997.35
2020-05-04,8914.55
2020-05-05,9043.51
2020-05-06,8980.73
2020-05-07,8910.25
2020-05-08,8885.01
2020-05-09,8854.12
2020-05-10,8969.76
2020-05-11,8836.29
2020-05-12,8965.83
2020-05-13,8867.08
2020-05-14,8945.45
2020-05-15,9218.91
2020-05-16,9039.87
2020-05-17,9098.63
2020-05-18,9112.47
2020-05-19,8982.41
2020-05-20,9343.98
2020-05-21,9122.45
2020-05-22,9281.48
2020-05-23,9233.69
2020-05-24,9367.07
2020-05-25,9388.61
2020-05-26,9195.98
2020-05-27,9319.73
2020-05-28,9200.96
2020-05-29,9399.36
2020-05-30,9310.85
2020-05-31,9438.18
2020-06-01,9526.14
2020-06-02,9399.59
2020-06-03,9340.23
2020-06-04,9532.80
2020-06-05,9379.47
2020-06-06,9311.55
2020-06-07,9497.67
2020-06-08,9348.42
2020-06-09,9339.98
2020-06-10,9378.93
2020-06-11,9334.02
2020-06-12,9191.98
2020-06-13,9195.34
2020-06-14,9155.78
2020-06-15,9360.08
2020-06-16,9192.68
2020-06-17,9176.95
2020-06-18,9235.49
2020-06-19,9360.66
2020-06-20,9131.76
2020-06-21,9166.72
2020-06-22,9375.26
2020-06-23,9334.86
2020-06-24,9239.83
2020-06-25,9232.17
2020-06-26,9126.49
2020-06-27,9101.64
2020-06-28,9342.95
2020-06-29,9037.34
2020-06-30,9038.42
2020-07-01,9227.04
2020-07-02,9148.48
2020-07-03,9396.83
2020-07-04,9248.90
2020-07-05,9524.23
2020-07-06,9400.95
2020-07-07,9551.90
2020-07-08,9594.96
2020-07-09,9973.06
2020-07-10,9906.96
2020-07-11,9967.23
2020-07-12,9823.27
2020-07-13,10178.93
2020-07-14,10230.28
2020-07-15,10150.02
2020-07-16,10142.02
2020-07-17,10365.99
2020-07-18,10667.49
2020-07-19,10690.27
2020-07-20,10469.87
2020-07-21,10825.05
2020-07-22,10801.46
2020-07-23,10959.91
2020-07-24,11046.25
2020-07-25,10840.92
2020-07-26,11125.43
2020-07-27,11024.21
2020-07-28,11303.69
2020-07-29,11206.45
2020-07-30,11330.49
2020-07-31,11467.21
2020-08-01,11375.71
2020-08-02,11424.84
2020-08-03,11275.49
2020-08-04,11296.14
2020-08-05,11573.79
2020-08-06,11389.08
2020-08-07,11328.06
2020-08-08,11182.95
2020-08-09,11136.57
2020-08-10,11285.87
2020-08-11,11325.94
2020-08-12,11044.15
2020-08-13,11356.53
2020-08-14,11207.94
2020-08-15,11012.77
2020-08-16,11153.36
2020-08-17,10974.00
2020-08-18,11162.14
2020-08-19,11238.88
2020-08-20,11246.76
2020-08-21,11169.86
2020-08-22,11091.62
2020-08-23,11012.93
2020-08-24,10923.71
2020-08-25,10757.94
2020-08-26,10948.53
2020-08-27,10794.82
2020-08-28,11022.01
2020-08-29,10993.61
2020-08-30,10793.64
2020-08-31,10861.13
2020-09-01,10904.28
2020-09-02,10987.09
2020-09-03,11032.80
2020-09-04,10842.67
2020-09-05,10930.88
2020-09-06,11156.46
2020-09-07,11119.74
2020-09-08,11475.82
2020-09-09,11287.95
2020-09-10,11632.71
2020-09-11,11491.19
2020-09-12,11462.29
2020-09-13,11777.71
2020-09-14,11889.40
2020-09-15,11863.56
2020-09-16,11718.09
2020-09-17,11737.31
2020-09-18,12121.14
2020-09-19,12211.03
2020-09-20,12103.54
2020-09-21,12199.09
2020-09-22,12169.60
2020-09-23,12488.60
2020-09-24,12363.61
2020-09-25,12738.34
2020-09-26,12594.71
2020-09-27,12638.38
2020-09-28,12665.27
2020-09-29,12946.19
2020-09-30,13058.50
2020-10-01,12954.88
2020-10-02,13310.69
2020-10-03,13313.24
2020-10-04,13413.87
2020-10-05,13675.13
2020-10-06,13670.47
2020-10-07,13859.72
2020-10-08,14041.07
2020-10-09,14407.79
2020-10-10,14587.91
2020-10-11,14820.41
2020-10-12,14868.32
2020-10-13,15083.53
2020-10-14,15064.52
2020-10-15,15379.71
2020-10-16,15210.76
2020-10-17,15402.69
2020-10-18,15679.32
2020-10-19,15800.45
2020-10-20,16097.02
2020-10-21,16353.70
2020-10-22,16522.64
2020-10-23,16323.82
2020-10-24,17020.19
2020-10-25,16537.12
2020-10-26,16753.67
2020-10-27,16949.63
2020-10-28,17650.47
2020-10-29,17470.85
2020-10-30,17369.18
2020-10-31,17640.18
2020-11-01,17697.63
2020-11-02,17961.64
2020-11-03,18513.94
2020-11-04,19266.24
2020-11-05,19287.53
2020-11-06,19516.38
2020-11-07,19967.59
2020-11-08,20178.37
2020-11-09,20763.70
2020-11-10,20965.15
2020-11-11,21117.84
2020-11-12,21248.00
2020-11-13,21342.28
2020-11-14,22037.43
2020-11-15,22469.87
2020-11-16,22307.41
2020-11-17,22374.65
2020-11-18,23191.95
2020-11-19,23414.80
2020-11-20,23445.62
2020-11-21,23682.70
2020-11-22,23849.05
2020-11-23,24343.43
2020-11-24,24402.29
2020-11-25,24854.70
2020-11-26,26006.75
2020-11-27,26088.62
2020-11-28,25946.67
2020-11-29,26289.27
2020-11-30,26791.93
2020-12-01,27019.16
2020-12-02,27451.26
2020-12-03,26914.52
2020-12-04,27128.51
2020-12-05,27534.77
2020-12-06,28336.65
2020-12-07,28628.78
2020-12-08,28182.55
2020-12-09,29077.43
2020-12-10,28484.99
2020-12-11,29058.59
2020-12-12,28773.10
2020-12-13,29826.59
2020-12-14,29604.57
2020-12-15,29425.78
2020-12-16,29792.15
2020-12-17,29623.01
2020-12-18,29772.22
2020-12-19,30232.99
2020-12-20,31225.95
2020-12-21,31245.05
2020-12-22,31632.01
2020-12-23,31728.33
2020-12-24,31845.57
2020-12-25,31739.96
2020-12-26,32086.02
2020-12-27,32629.41
2020-12-28,32307.23
2020-12-29,32769.44
2020-12-30,32948.78
2020-12-31,33411.72
2021-01-01,32945.68
2021-01-02,33366.85
2021-01-03,33956.23
2021-01-04,33610.38
2021-01-05,34145.15
2021-01-06,34489.68
2021-01-07,35706.02
2021-01-08,36645.85
2021-01-09,36612.10
2021-01-10,36376.93
2021-01-11,36919.40
2021-01-12,38298.13
2021-01-13,38057.37
2021-01-14,37697.54
2021-01-15,39387.45
2021-01-16,38894.68
2021-01-17,39063.22
2021-01-18,40407.85
2021-01-19,41069.15
2021-01-20,40272.98
2021-01-21,42101.27
2021-01-22,41767.25
2021-01-23,41978.43
2021-01-24,43317.79
2021-01-25,42666.73
2021-01-26,44261.57
2021-01-27,44224.79
2021-01-28,45049.34
2021-01-29,44740.14
2021-01-30,44618.75
2021-01-31,46009.89
2021-02-01,46685.85
2021-02-02,45778.13
2021-02-03,46088.30
2021-02-04,46494.07
2021-02-05,47510.03
2021-02-06,46952.06
2021-02-07,47174.54
2021-02-08,49060.96
2021-02-09,48913.01
2021-02-10,49212.47
2021-02-11,49438.36
2021-02-12,50059.30
2021-02-13,49939.85
2021-02-14,49259.83
2021-02-15,50464.23
2021-02-16,51066.73
2021-02-17,51127.19
2021-02-18,52463.44
2021-02-19,52608.07
2021-02-20,52875.76
2021-02-21,52409.29
2021-02-22,53772.07
2021-02-23,53954.55
2021-02-24,52923.57
2021-02-25,53117.18
2021-02-26,54201.42
2021-02-27,53387.73
2021-02-28,55333.12
2021-03-01,54952.30
2021-03-02,55186.62
2021-03-03,55199.01
2021-03-04,55055.27
2021-03-05,55799.93
2021-03-06,54762.14
2021-03-07,56640.03
2021-03-08,56118.93
2021-03-09,55685.11
2021-03-10,56293.82
2021-03-11,54874.85
2021-03-12,55415.86
2021-03-13,56343.27
2021-03-14,55865.24
2021-03-15,56609.06
2021-03-16,55909.00
2021-03-17,56658.23
2021-03-18,56049.57
2021-03-19,56676.90
2021-03-20,57095.81
2021-03-21,56630.14
2021-03-22,57029.45
2021-03-23,56467.55
2021-03-24,57685.24
2021-03-25,57029.80
2021-03-26,58233.16
2021-03-27,57009.13
2021-03-28,56875.20
2021-03-29,56858.20
2021-03-30,57981.94
2021-03-31,57274.55
2021-04-01,57071.70
2021-04-02,56871.80
2021-04-03,56199.75
2021-04-04,56047.63
2021-04-05,55335.08
2021-04-06,54220.86
2021-04-07,55399.11
2021-04-08,53045.83
2021-04-09,53850.46
2021-04-10,51919.58
2021-04-11,51999.16
2021-04-12,52418.87
2021-04-13,51509.96
2021-04-14,50234.15
2021-04-15,50037.59
2021-04-16,49559.25
2021-04-17,48012.87
2021-04-18,47918.81
2021-04-19,47328.07
2021-04-20,46410.62
2021-04-21,46350.60
2021-04-22,44601.03
2021-04-23,45362.36
2021-04-24,44158.52
2021-04-25,43826.48
2021-04-26,42913.75
2021-04-27,42119.58
2021-04-28,41567.53
2021-04-29,41299.46
2021-04-30,41301.32
2021-05-01,39612.34
2021-05-02,39073.54
2021-05-03,39076.29
2021-05-04,40096.81
2021-05-05,40083.87
2021-05-06,38721.59
2021-05-07,39150.75
2021-05-08,39102.84
2021-05-09,38205.74
2021-05-10,38980.61
2021-05-11,38164.62
2021-05-12,38490.62
2021-05-13,38045.47
2021-05-14,38261.83
2021-05-15,38330.15
2021-05-16,37401.87
2021-05-17,37099.83
2021-05-18,37454.36
2021-05-19,36569.77
2021-05-20,36444.35
2021-05-21,37226.84
2021-05-22,36374.76
2021-05-23,36643.02
2021-05-24,36394.31
2021-05-25,36633.25
2021-05-26,35351.03
2021-05-27,35322.35
2021-05-28,35257.65
2021-05-29,35223.96
2021-05-30,35027.79
2021-05-31,34834.25
2021-06-01,35202.50
2021-06-02,34613.69
2021-06-03,34789.82
2021-06-04,35305.03
2021-06-05,34543.22
2021-06-06,34787.20
2021-06-07,35244.29
2021-06-08,34414.52
2021-06-09,34030.85
2021-06-10,33743.79
2021-06-11,34646.14
2021-06-12,34488.75
2021-06-13,34802.52
2021-06-14,34407.35
2021-06-15,33494.43
2021-06-16,33547.00
2021-06-17,33394.48
2021-06-18,33275.75
2021-06-19,34311.99
2021-06-20,33798.69
2021-06-21,33028.84
2021-06-22,33461.58
2021-06-23,33888.78
2021-06-24,32908.78
2021-06-25,33082.64
2021-06-26,32873.70
2021-06-27,33472.70
2021-06-28,33711.91
2021-06-29,32880.69
2021-06-30,32732.56
2021-07-01,32715.11
2021-07-02,33491.17
2021-07-03,33148.93
2021-07-04,34427.69
2021-07-05,33643.70
2021-07-06,34839.34
2021-07-07,35439.07
2021-07-08,35011.54
2021-07-09,35546.71
2021-07-10,36585.36
2021-07-11,36284.61
2021-07-12,36215.67
2021-07-13,36789.62
2021-07-14,37892.11
2021-07-15,37812.69
2021-07-16,37349.89
2021-07-17,38310.25
2021-07-18,38685.60
2021-07-19,39017.33
2021-07-20,39229.18
2021-07-21,39488.63
2021-07-22,39996.18
2021-07-23,39791.50
2021-07-24,40172.26
2021-07-25,40806.58
2021-07-26,41565.02
2021-07-27,41290.85
2021-07-28,41485.75
2021-07-29,41628.42
2021-07-30,42022.05
2021-07-31,41824.03
2021-08-01,43542.45
2021-08-02,43663.88
2021-08-03,42859.71
2021-08-04,43140.33
2021-08-05,42407.29
2021-08-06,44054.02
2021-08-07,44162.78
2021-08-08,43411.75
2021-08-09,42661.70
2021-08-10,43459.38
2021-08-11,43283.64
2021-08-12,43239.74
2021-08-13,42911.35
2021-08-14,43617.14
2021-08-15,43748.22
2021-08-16,44074.24
2021-08-17,43846.89
2021-08-18,43502.83
2021-08-19,44580.15
2021-08-20,44030.72
2021-08-21,44074.82
2021-08-22,43934.32
2021-08-23,44281.19
2021-08-24,44020.46
2021-08-25,45019.78
2021-08-26,45344.47
2021-08-27,45227.09
2021-08-28,45072.38
2021-08-29,44420.54
2021-08-30,45306.98
2021-08-31,45490.54
2021-09-01,44843.23
2021-09-02,45974.31
2021-09-03,45086.53
2021-09-04,45612.86
2021-09-05,46587.04
2021-09-06,46886.43
2021-09-07,46571.61
2021-09-08,47565.75
2021-09-09,47071.39
2021-09-10,47077.24
2021-09-11,47462.62
2021-09-12,48734.74
2021-09-13,48384.44
2021-09-14,48548.49
2021-09-15,49208.13
2021-09-16,50430.39
2021-09-17,50790.58
2021-09-18,50125.16
2021-09-19,50287.39
2021-09-20,51320.15
2021-09-21,51339.95
2021-09-22,51608.08
2021-09-23,52960.21
2021-09-24,53715.71
2021-09-25,52923.01
2021-09-26,53955.04
2021-09-27,53302.27
2021-09-28,54742.06
2021-09-29,55314.91
2021-09-30,53695.87
2021-10-01,55606.44
2021-10-02,54215.57
2021-10-03,55256.52
2021-10-04,54800.74
2021-10-05,56405.36
2021-10-06,56514.64
2021-10-07,56702.60
2021-10-08,55280.27
2021-10-09,56894.08
2021-10-10,55884.75
2021-10-11,57227.10
2021-10-12,56644.66
2021-10-13,57476.64
2021-10-14,56031.37
2021-10-15,57168.36
2021-10-16,58041.77
2021-10-17,57629.33
2021-10-18,58855.47
2021-10-19,57840.29
2021-10-20,58485.93
2021-10-21,57788.20
2021-10-22,57973.86
2021-10-23,58850.88
2021-10-24,57634.55
2021-10-25,59901.02
2021-10-26,59081.67
2021-10-27,58609.46
2021-10-28,59683.71
2021-10-29,58798.90
2021-10-30,60602.47
2021-10-31,60709.14
2021-11-01,59322.69
2021-11-02,58644.40
2021-11-03,59447.71
2021-11-04,58287.96
2021-11-05,57491.39
2021-11-06,57315.38
2021-11-07,56526.72
2021-11-08,57625.53
2021-11-09,55422.86
2021-11-10,55072.23
2021-11-11,56297.87
2021-11-12,55178.70
2021-11-13,55010.90
2021-11-14,54087.00
2021-11-15,53047.70
2021-11-16,52767.47
2021-11-17,52199.35
2021-11-18,52883.12
2021-11-19,53099.61
2021-11-20,52795.73
2021-11-21,51590.27
2021-11-22,50003.70
2021-11-23,50758.52
2021-11-24,50436.26
2021-11-25,50178.27
2021-11-26,48430.79
2021-11-27,48212.23
2021-11-28,49230.60
2021-11-29,48419.17
2021-11-30,47920.37
2021-12-01,47574.39
2021-12-02,46595.18
2021-12-03,45849.26
2021-12-04,46478.23
2021-12-05,45578.65
2021-12-06,44882.89
2021-12-07,45979.77
2021-12-08,44941.30
2021-12-09,44565.73
2021-12-10,44022.62
2021-12-11,44444.32
2021-12-12,43262.86
2021-12-13,42970.66
2021-12-14,42962.41
2021-12-15,43334.62
2021-12-16,42261.91
2021-12-17,42916.21
2021-12-18,42761.90
2021-12-19,41865.30
2021-12-20,40768.48
2021-12-21,40625.12
2021-12-22,40568.92
2021-12-23,40228.46
2021-12-24,40108.25
2021-12-25,39232.77
2021-12-26,39961.35
2021-12-27,39260.74
2021-12-28,38668.70
2021-12-29,38122.65
2021-12-30,39131.31
2021-12-31,38713.07
2022-01-01,37602.96
2022-01-02,38401.01
2022-01-03,38370.45
2022-01-04,38253.06
2022-01-05,38085.89
2022-01-06,38359.48
2022-01-07,38383.33
2022-01-08,38530.77
2022-01-09,38690.28
2022-01-10,38306.88
2022-01-11,38862.97
2022-01-12,38106.53
2022-01-13,38810.18
2022-01-14,38165.53
2022-01-15,39424.83
2022-01-16,38390.67
2022-01-17,39615.39
2022-01-18,38630.86
2022-01-19,39138.37
2022-01-20,38596.24
2022-01-21,39401.93
2022-01-22,39884.24
2022-01-23,39668.36
2022-01-24,39524.65
2022-01-25,39866.85
2022-01-26,39226.18
2022-01-27,39465.31
2022-01-28,39910.37
2022-01-29,39123.17
2022-01-30,40557.08
2022-01-31,39470.22
2022-02-01,39986.25
2022-02-02,40696.17
2022-02-03,39468.39
2022-02-04,40698.50
2022-02-05,39577.81
2022-02-06,40450.80
2022-02-07,41137.27
2022-02-08,40363.84
2022-02-09,40358.95
2022-02-10,40981.71
2022-02-11,41241.36
2022-02-12,40403.66
2022-02-13,40106.44
2022-02-14,40225.24
2022-02-15,40678.40
2022-02-16,41801.85
2022-02-17,41900.85
2022-02-18,40550.11
2022-02-19,41657.57
2022-02-20,41409.52
2022-02-21,40913.96
2022-02-22,41543.48
2022-02-23,41153.66
2022-02-24,41851.61
2022-02-25,41178.50
2022-02-26,42202.22
2022-02-27,41715.14
2022-02-28,41266.96
2022-03-01,42232.89
2022-03-02,41761.38
2022-03-03,41930.65
2022-03-04,42277.61
2022-03-05,42643.14
2022-03-06,41440.24
2022-03-07,41463.07
2022-03-08,41834.62
2022-03-09,41727.02
2022-03-10,41425.74
2022-03-11,42837.37
2022-03-12,41904.26
2022-03-13,41751.90
2022-03-14,41689.46
2022-03-15,42825.66
2022-03-16,41705.42
2022-03-17,41784.49
2022-03-18,42443.83
2022-03-19,41883.39
2022-03-20,42379.46
2022-03-21,42182.13
2022-03-22,42106.08
2022-03-23,41519.40
2022-03-24,42446.39
2022-03-25,42715.93
2022-03-26,41586.87
2022-03-27,42775.57
2022-03-28,41911.80
2022-03-29,41827.11
